Time	R_planet	M_planet	separation	T_surf	T_magma	T_eqm	T_skin	F_int	F_atm	F_net	F_olr	F_sct	F_ins	gravity	Phi_global	RF_depth	M_core	M_mantle	M_mantle_solid	M_mantle_liquid	R_star	age_star	z_obs	rho_obs	transit_depth	contrast_ratio	esc_rate_total	M_atm	P_surf	atm_kg_per_mol	H2O_mol_atm	H2O_mol_solid	H2O_mol_liquid	H2O_mol_total	H2O_kg_atm	H2O_kg_solid	H2O_kg_liquid	H2O_kg_total	H2O_vmr	H2O_bar	CO2_mol_atm	CO2_mol_solid	CO2_mol_liquid	CO2_mol_total	CO2_kg_atm	CO2_kg_solid	CO2_kg_liquid	CO2_kg_total	CO2_vmr	CO2_bar	H2_mol_atm	H2_mol_solid	H2_mol_liquid	H2_mol_total	H2_kg_atm	H2_kg_solid	H2_kg_liquid	H2_kg_total	H2_vmr	H2_bar	CH4_mol_atm	CH4_mol_solid	CH4_mol_liquid	CH4_mol_total	CH4_kg_atm	CH4_kg_solid	CH4_kg_liquid	CH4_kg_total	CH4_vmr	CH4_bar	CO_mol_atm	CO_mol_solid	CO_mol_liquid	CO_mol_total	CO_kg_atm	CO_kg_solid	CO_kg_liquid	CO_kg_total	CO_vmr	CO_bar	N2_mol_atm	N2_mol_solid	N2_mol_liquid	N2_mol_total	N2_kg_atm	N2_kg_solid	N2_kg_liquid	N2_kg_total	N2_vmr	N2_bar	S2_mol_atm	S2_mol_solid	S2_mol_liquid	S2_mol_total	S2_kg_atm	S2_kg_solid	S2_kg_liquid	S2_kg_total	S2_vmr	S2_bar	SO2_mol_atm	SO2_mol_solid	SO2_mol_liquid	SO2_mol_total	SO2_kg_atm	SO2_kg_solid	SO2_kg_liquid	SO2_kg_total	SO2_vmr	SO2_bar	H_kg_atm	H_kg_solid	H_kg_liquid	H_kg_total	O_kg_atm	O_kg_solid	O_kg_liquid	O_kg_total	C_kg_atm	C_kg_solid	C_kg_liquid	C_kg_total	N_kg_atm	N_kg_solid	N_kg_liquid	N_kg_total	S_kg_atm	S_kg_solid	S_kg_liquid	S_kg_total	H/O_atm	H/C_atm	H/N_atm	H/S_atm	O/C_atm	O/N_atm	O/S_atm	C/N_atm	C/S_atm	N/S_atm
1.045589e+03	6.335439e+06	5.972000e+24	1.495979e+11	3.352938e+03	3.352938e+03	2.798065e+02	2.352883e+02	5.966014e+04	5.786559e+04	1.794555e+03	5.805096e+04	2.317179e+01	1.029864e+03	9.930493e+00	1.000000e+00	4.500000e-01	0.000000e+00	4.031100e+24	0.000000e+00	4.031100e+24	6.165788e+08	1.000010e+08	6.335439e+06	5.606619e+03	1.055787e-04	1.011360e-07	1.000000e+06	2.292035e+21	4.512632e+02	3.181200e-02	2.437606e+21	0.000000e+00	4.581370e+23	4.605746e+23	4.391415e+19	0.000000e+00	8.253466e+21	8.297380e+21	3.383242e-02	1.526733e+01	1.974170e+22	0.000000e+00	5.122022e+21	2.486372e+22	8.688320e+20	0.000000e+00	2.254202e+20	1.094252e+21	2.740023e-01	1.236471e+02	7.292482e+20	0.000000e+00	0.000000e+00	7.292482e+20	1.470077e+18	0.000000e+00	0.000000e+00	1.470077e+18	1.012150e-02	4.567462e+00	1.015501e+14	0.000000e+00	2.211908e+12	1.037620e+14	1.628863e+12	0.000000e+00	3.547900e+10	1.664342e+12	1.409451e-09	6.360332e-07	4.882498e+22	0.000000e+00	3.739369e+21	5.256435e+22	1.367588e+21	0.000000e+00	1.047397e+20	1.472327e+21	6.776599e-01	3.058029e+02	2.775020e+20	0.000000e+00	1.028630e+19	2.877883e+20	7.773940e+18	0.000000e+00	2.881604e+17	8.062101e+18	3.851552e-03	1.738064e+00	6.950816e+17	0.000000e+00	1.255817e+22	1.255887e+22	4.455473e+16	0.000000e+00	8.049787e+20	8.050233e+20	9.647293e-06	4.353468e-03	3.766216e+19	0.000000e+00	0.000000e+00	3.766216e+19	2.412864e+18	0.000000e+00	0.000000e+00	2.412864e+18	5.227269e-04	2.358874e-01	6.384378e+18	0.000000e+00	9.236041e+20	9.299885e+20	1.453050e+21	0.000000e+00	7.553454e+21	9.006504e+21	8.235544e+20	0.000000e+00	1.064342e+20	9.299885e+20	7.773940e+18	0.000000e+00	2.881604e+17	8.062101e+18	1.229733e+18	0.000000e+00	8.049787e+20	8.062085e+20	4.393777e-03	7.752224e-03	8.212538e-01	5.191678e+00	1.764364e+00	1.869129e+02	1.181598e+03	1.059378e+02	6.697018e+02	6.321649e+00
1.259948e+03	6.335439e+06	5.972000e+24	1.495979e+11	3.325606e+03	3.325606e+03	2.798065e+02	2.352883e+02	5.786559e+04	5.599578e+04	1.869810e+03	5.618115e+04	2.317179e+01	1.029864e+03	9.930493e+00	1.000000e+00	4.500000e-01	0.000000e+00	4.031100e+24	0.000000e+00	4.031100e+24	6.165788e+08	1.000013e+08	6.335439e+06	5.606619e+03	1.055787e-04	9.787970e-08	1.000000e+06	2.294125e+21	4.516742e+02	3.187228e-02	2.433129e+21	0.000000e+00	4.581493e+23	4.605824e+23	4.383350e+19	0.000000e+00	8.253688e+21	8.297522e+21	3.380346e-02	1.526815e+01	1.997955e+22	0.000000e+00	5.192377e+21	2.517193e+22	8.792999e+20	0.000000e+00	2.285165e+20	1.107816e+21	2.775758e-01	1.253738e+02	7.202290e+20	0.000000e+00	0.000000e+00	7.202290e+20	1.451895e+18	0.000000e+00	0.000000e+00	1.451895e+18	1.000614e-02	4.519516e+00	1.042522e+14	0.000000e+00	2.275064e+12	1.065272e+14	1.672205e+12	0.000000e+00	3.649202e+10	1.708697e+12	1.448375e-09	6.541937e-07	4.853036e+22	0.000000e+00	3.725584e+21	5.225595e+22	1.359335e+21	0.000000e+00	1.043536e+20	1.463689e+21	6.742323e-01	3.045333e+02	2.774822e+20	0.000000e+00	1.030531e+19	2.877875e+20	7.773387e+18	0.000000e+00	2.886930e+17	8.062080e+18	3.855060e-03	1.741231e+00	6.955531e+17	0.000000e+00	1.255835e+22	1.255904e+22	4.458496e+16	0.000000e+00	8.049902e+20	8.050348e+20	9.663319e-06	4.364672e-03	3.725261e+19	0.000000e+00	0.000000e+00	3.725261e+19	2.386626e+18	0.000000e+00	0.000000e+00	2.386626e+18	5.175505e-04	2.337642e-01	6.357170e+18	0.000000e+00	9.236290e+20	9.299862e+20	1.455862e+21	0.000000e+00	7.555682e+21	9.011545e+21	8.228725e+20	0.000000e+00	1.071136e+20	9.299862e+20	7.773387e+18	0.000000e+00	2.886930e+17	8.062080e+18	1.216618e+18	0.000000e+00	8.049902e+20	8.062068e+20	4.366600e-03	7.725582e-03	8.178120e-01	5.225280e+00	1.769244e+00	1.872880e+02	1.196647e+03	1.058577e+02	6.763606e+02	6.389340e+00
1.495742e+03	6.335439e+06	5.972000e+24	1.495979e+11	3.296513e+03	3.296513e+03	2.798065e+02	2.352883e+02	5.599578e+04	5.405546e+04	1.940313e+03	5.424084e+04	2.317179e+01	1.029864e+03	9.930493e+00	1.000000e+00	4.500000e-01	0.000000e+00	4.031100e+24	0.000000e+00	4.031100e+24	6.165788e+08	1.000015e+08	6.335439e+06	5.606619e+03	1.055787e-04	9.450065e-08	1.000000e+06	2.296390e+21	4.521196e+02	3.193773e-02	2.428284e+21	0.000000e+00	4.581625e+23	4.605907e+23	4.374621e+19	0.000000e+00	8.253925e+21	8.297671e+21	3.377209e-02	1.526903e+01	2.023759e+22	0.000000e+00	5.268926e+21	2.550651e+22	8.906561e+20	0.000000e+00	2.318854e+20	1.122542e+21	2.814603e-01	1.272537e+02	7.106420e+20	0.000000e+00	0.000000e+00	7.106420e+20	1.432569e+18	0.000000e+00	0.000000e+00	1.432569e+18	9.883468e-03	4.468510e+00	1.072770e+14	0.000000e+00	2.345879e+12	1.096229e+14	1.720723e+12	0.000000e+00	3.762790e+10	1.758351e+12	1.491987e-09	6.745566e-07	4.821061e+22	0.000000e+00	3.710535e+21	5.192115e+22	1.350379e+21	0.000000e+00	1.039321e+20	1.454311e+21	6.705036e-01	3.031479e+02	2.774608e+20	0.000000e+00	1.032595e+19	2.877867e+20	7.772786e+18	0.000000e+00	2.892712e+17	8.062058e+18	3.858870e-03	1.744671e+00	6.959556e+17	0.000000e+00	1.255854e+22	1.255923e+22	4.461076e+16	0.000000e+00	8.050021e+20	8.050468e+20	9.679213e-06	4.376162e-03	3.680851e+19	0.000000e+00	0.000000e+00	3.680851e+19	2.358174e+18	0.000000e+00	0.000000e+00	2.358174e+18	5.119254e-04	2.314515e-01	6.328075e+18	0.000000e+00	9.236555e+20	9.299836e+20	1.458912e+21	0.000000e+00	7.558101e+21	9.017013e+21	8.221313e+20	0.000000e+00	1.078523e+20	9.299836e+20	7.772786e+18	0.000000e+00	2.892712e+17	8.062058e+18	1.202393e+18	0.000000e+00	8.050021e+20	8.062045e+20	4.337531e-03	7.697159e-03	8.141321e-01	5.262900e+00	1.774548e+00	1.876948e+02	1.213340e+03	1.057705e+02	6.837458e+02	6.464430e+00
1.755117e+03	6.335439e+06	5.972000e+24	1.495979e+11	3.265619e+03	3.265619e+03	2.798065e+02	2.352883e+02	5.405546e+04	5.205056e+04	2.004906e+03	5.223593e+04	2.317179e+01	1.029864e+03	9.930493e+00	1.000000e+00	4.500000e-01	0.000000e+00	4.031100e+24	0.000000e+00	4.031100e+24	6.165788e+08	1.000018e+08	6.335439e+06	5.606619e+03	1.055787e-04	9.100910e-08	1.000000e+06	2.298840e+21	4.526017e+02	3.200873e-02	2.423048e+21	0.000000e+00	4.581764e+23	4.605995e+23	4.365188e+19	0.000000e+00	8.254177e+21	8.297829e+21	3.373818e-02	1.526996e+01	2.051719e+22	0.000000e+00	5.352134e+21	2.586933e+22	9.029616e+20	0.000000e+00	2.355474e+20	1.138509e+21	2.856785e-01	1.292986e+02	7.004775e+20	0.000000e+00	0.000000e+00	7.004775e+20	1.412079e+18	0.000000e+00	0.000000e+00	1.412079e+18	9.753352e-03	4.414383e+00	1.106683e+14	0.000000e+00	2.425416e+12	1.130937e+14	1.775119e+12	0.000000e+00	3.890367e+10	1.814023e+12	1.540930e-09	6.974273e-07	4.786398e+22	0.000000e+00	3.694117e+21	5.155809e+22	1.340670e+21	0.000000e+00	1.034722e+20	1.444142e+21	6.664514e-01	3.016370e+02	2.774375e+20	0.000000e+00	1.034834e+19	2.877859e+20	7.772135e+18	0.000000e+00	2.898984e+17	8.062033e+18	3.863002e-03	1.748401e+00	6.962674e+17	0.000000e+00	1.255874e+22	1.255943e+22	4.463074e+16	0.000000e+00	8.050151e+20	8.050597e+20	9.694731e-06	4.387851e-03	3.632776e+19	0.000000e+00	0.000000e+00	3.632776e+19	2.327374e+18	0.000000e+00	0.000000e+00	2.327374e+18	5.058227e-04	2.289362e-01	6.297027e+18	0.000000e+00	9.236837e+20	9.299807e+20	1.462214e+21	0.000000e+00	7.560725e+21	9.022938e+21	8.213262e+20	0.000000e+00	1.086545e+20	9.299807e+20	7.772135e+18	0.000000e+00	2.898984e+17	8.062033e+18	1.186990e+18	0.000000e+00	8.050151e+20	8.062021e+20	4.306503e-03	7.666902e-03	8.102056e-01	5.305037e+00	1.780308e+00	1.881354e+02	1.231866e+03	1.056758e+02	6.919401e+02	6.547766e+00
2.040428e+03	6.335439e+06	5.972000e+24	1.495979e+11	3.232896e+03	3.232896e+03	2.798065e+02	2.352883e+02	5.205056e+04	4.998812e+04	2.062440e+03	5.017349e+04	2.317179e+01	1.029864e+03	9.930493e+00	1.000000e+00	4.500000e-01	0.000000e+00	4.031100e+24	0.000000e+00	4.031100e+24	6.165789e+08	1.000020e+08	6.335439e+06	5.606619e+03	1.055787e-04	8.741736e-08	1.000000e+06	2.301487e+21	4.531226e+02	3.208564e-02	2.417397e+21	0.000000e+00	4.581913e+23	4.606087e+23	4.355008e+19	0.000000e+00	8.254444e+21	8.297994e+21	3.370158e-02	1.527095e+01	2.081979e+22	0.000000e+00	5.442489e+21	2.626228e+22	9.162790e+20	0.000000e+00	2.395239e+20	1.155803e+21	2.902542e-01	1.315208e+02	6.897296e+20	0.000000e+00	0.000000e+00	6.897296e+20	1.390412e+18	0.000000e+00	0.000000e+00	1.390412e+18	9.615705e-03	4.357093e+00	1.144768e+14	0.000000e+00	2.514911e+12	1.169917e+14	1.836207e+12	0.000000e+00	4.033917e+10	1.876547e+12	1.595951e-09	7.231616e-07	4.748866e+22	0.000000e+00	3.676218e+21	5.116488e+22	1.330157e+21	0.000000e+00	1.029709e+20	1.433128e+21	6.620521e-01	2.999908e+02	2.774123e+20	0.000000e+00	1.037260e+19	2.877849e+20	7.771428e+18	0.000000e+00	2.905780e+17	8.062006e+18	3.867479e-03	1.752442e+00	6.964626e+17	0.000000e+00	1.255896e+22	1.255965e+22	4.464325e+16	0.000000e+00	8.050290e+20	8.050737e+20	9.709571e-06	4.399626e-03	3.580831e+19	0.000000e+00	0.000000e+00	3.580831e+19	2.294095e+18	0.000000e+00	0.000000e+00	2.294095e+18	4.992131e-04	2.262048e-01	6.263968e+18	0.000000e+00	9.237136e+20	9.299776e+20	1.465784e+21	0.000000e+00	7.563567e+21	9.029352e+21	8.204528e+20	0.000000e+00	1.095248e+20	9.299776e+20	7.771428e+18	0.000000e+00	2.905780e+17	8.062006e+18	1.170343e+18	0.000000e+00	8.050290e+20	8.061994e+20	4.273458e-03	7.634769e-03	8.060254e-01	5.352250e+00	1.786555e+00	1.886120e+02	1.252440e+03	1.055730e+02	7.010363e+02	6.640300e+00
2.354271e+03	6.335439e+06	5.972000e+24	1.495979e+11	3.198327e+03	3.198327e+03	2.798065e+02	2.352883e+02	4.998812e+04	4.787631e+04	2.111813e+03	4.806168e+04	2.317179e+01	1.029864e+03	9.930493e+00	1.000000e+00	4.500000e-01	0.000000e+00	4.031100e+24	0.000000e+00	4.031100e+24	6.165789e+08	1.000024e+08	6.335439e+06	5.606619e+03	1.055787e-04	8.373964e-08	1.000000e+06	2.304343e+21	4.536848e+02	3.216888e-02	2.411308e+21	0.000000e+00	4.582070e+23	4.606183e+23	4.344040e+19	0.000000e+00	8.254727e+21	8.298168e+21	3.366213e-02	1.527199e+01	2.114683e+22	0.000000e+00	5.540500e+21	2.668733e+22	9.306720e+20	0.000000e+00	2.438374e+20	1.174509e+21	2.952120e-01	1.339332e+02	6.783968e+20	0.000000e+00	0.000000e+00	6.783968e+20	1.367567e+18	0.000000e+00	0.000000e+00	1.367567e+18	9.470492e-03	4.296618e+00	1.187615e+14	0.000000e+00	2.615808e+12	1.213773e+14	1.904935e+12	0.000000e+00	4.195757e+10	1.946892e+12	1.657924e-09	7.521747e-07	4.708282e+22	0.000000e+00	3.656722e+21	5.073954e+22	1.318790e+21	0.000000e+00	1.024248e+20	1.421215e+21	6.572812e-01	2.981985e+02	2.773850e+20	0.000000e+00	1.039885e+19	2.877838e+20	7.770663e+18	0.000000e+00	2.913133e+17	8.061976e+18	3.872324e-03	1.756815e+00	6.965120e+17	0.000000e+00	1.255919e+22	1.255989e+22	4.464642e+16	0.000000e+00	8.050440e+20	8.050886e+20	9.723382e-06	4.411350e-03	3.524816e+19	0.000000e+00	0.000000e+00	3.524816e+19	2.258209e+18	0.000000e+00	0.000000e+00	2.258209e+18	4.920681e-04	2.232438e-01	6.228846e+18	0.000000e+00	9.237453e+20	9.299742e+20	1.469641e+21	0.000000e+00	7.566643e+21	9.036283e+21	8.195063e+20	0.000000e+00	1.104678e+20	9.299742e+20	7.770663e+18	0.000000e+00	2.913133e+17	8.061976e+18	1.152386e+18	0.000000e+00	8.050440e+20	8.061964e+20	4.238346e-03	7.600730e-03	8.015849e-01	5.405173e+00	1.793324e+00	1.891268e+02	1.275302e+03	1.054616e+02	7.111386e+02	6.743107e+00
2.699498e+03	6.335439e+06	5.972000e+24	1.495979e+11	3.161908e+03	3.161908e+03	2.798065e+02	2.352883e+02	4.787631e+04	4.572431e+04	2.152000e+03	4.590968e+04	2.317179e+01	1.029864e+03	9.930493e+00	1.000000e+00	4.500000e-01	0.000000e+00	4.031100e+24	0.000000e+00	4.031100e+24	6.165789e+08	1.000027e+08	6.335439e+06	5.606619e+03	1.055787e-04	7.999193e-08	1.000000e+06	2.307420e+21	4.542904e+02	3.225884e-02	2.404759e+21	0.000000e+00	4.582236e+23	4.606283e+23	4.332240e+19	0.000000e+00	8.255026e+21	8.298349e+21	3.361968e-02	1.527310e+01	2.149978e+22	0.000000e+00	5.646690e+21	2.714647e+22	9.462052e+20	0.000000e+00	2.485108e+20	1.194716e+21	3.005772e-01	1.365494e+02	6.664820e+20	0.000000e+00	0.000000e+00	6.664820e+20	1.343548e+18	0.000000e+00	0.000000e+00	1.343548e+18	9.317739e-03	4.232960e+00	1.235914e+14	0.000000e+00	2.729802e+12	1.263212e+14	1.982406e+12	0.000000e+00	4.378602e+10	2.026192e+12	1.727867e-09	7.849535e-07	4.664459e+22	0.000000e+00	3.635503e+21	5.028009e+22	1.306515e+21	0.000000e+00	1.018304e+20	1.408345e+21	6.521137e-01	2.962490e+02	2.773554e+20	0.000000e+00	1.042721e+19	2.877827e+20	7.769835e+18	0.000000e+00	2.921079e+17	8.061943e+18	3.877562e-03	1.761539e+00	6.963821e+17	0.000000e+00	1.255944e+22	1.256014e+22	4.463809e+16	0.000000e+00	8.050600e+20	8.051047e+20	9.735755e-06	4.422861e-03	3.464548e+19	0.000000e+00	0.000000e+00	3.464548e+19	2.219597e+18	0.000000e+00	0.000000e+00	2.219597e+18	4.843604e-04	2.200403e-01	6.191622e+18	0.000000e+00	9.237788e+20	9.299704e+20	1.473799e+21	0.000000e+00	7.569966e+21	9.043765e+21	8.184820e+20	0.000000e+00	1.114884e+20	9.299704e+20	7.769835e+18	0.000000e+00	2.921079e+17	8.061943e+18	1.133060e+18	0.000000e+00	8.050600e+20	8.061931e+20	4.201131e-03	7.564763e-03	7.968794e-01	5.464514e+00	1.800649e+00	1.896821e+02	1.300725e+03	1.053410e+02	7.223642e+02	6.857391e+00
3.079248e+03	6.335439e+06	5.972000e+24	1.495979e+11	3.123648e+03	3.123648e+03	2.798065e+02	2.352883e+02	4.572431e+04	4.354220e+04	2.182101e+03	4.372758e+04	2.317180e+01	1.029864e+03	9.930493e+00	1.000000e+00	4.500000e-01	0.000000e+00	4.031100e+24	0.000000e+00	4.031100e+24	6.165789e+08	1.000031e+08	6.335439e+06	5.606619e+03	1.055787e-04	7.619181e-08	1.000000e+06	2.310729e+21	4.549418e+02	3.235594e-02	2.397725e+21	0.000000e+00	4.582410e+23	4.606388e+23	4.319569e+19	0.000000e+00	8.255341e+21	8.298536e+21	3.357410e-02	1.527426e+01	2.188010e+22	0.000000e+00	5.761598e+21	2.764170e+22	9.629433e+20	0.000000e+00	2.535679e+20	1.216511e+21	3.063757e-01	1.393831e+02	6.539934e+20	0.000000e+00	0.000000e+00	6.539934e+20	1.318372e+18	0.000000e+00	0.000000e+00	1.318372e+18	9.157530e-03	4.166144e+00	1.290471e+14	0.000000e+00	2.858882e+12	1.319060e+14	2.069915e+12	0.000000e+00	4.585646e+10	2.115772e+12	1.806979e-09	8.220704e-07	4.617208e+22	0.000000e+00	3.612431e+21	4.978451e+22	1.293280e+21	0.000000e+00	1.011842e+20	1.394464e+21	6.465236e-01	2.941306e+02	2.773235e+20	0.000000e+00	1.045783e+19	2.877814e+20	7.768942e+18	0.000000e+00	2.929655e+17	8.061907e+18	3.883217e-03	1.766638e+00	6.960357e+17	0.000000e+00	1.255971e+22	1.256040e+22	4.461589e+16	0.000000e+00	8.050772e+20	8.051218e+20	9.746227e-06	4.433966e-03	3.399860e+19	0.000000e+00	0.000000e+00	3.399860e+19	2.178154e+18	0.000000e+00	0.000000e+00	2.178154e+18	4.760647e-04	2.165818e-01	6.152266e+18	0.000000e+00	9.238139e+20	9.299662e+20	1.478276e+21	0.000000e+00	7.573553e+21	9.051829e+21	8.173747e+20	0.000000e+00	1.125915e+20	9.299662e+20	7.768942e+18	0.000000e+00	2.929655e+17	8.061907e+18	1.112310e+18	0.000000e+00	8.050772e+20	8.061895e+20	4.161785e-03	7.526860e-03	7.919052e-01	5.531071e+00	1.808565e+00	1.902802e+02	1.329014e+03	1.052106e+02	7.348444e+02	6.984511e+00
3.496973e+03	6.335439e+06	5.972000e+24	1.495979e+11	3.083570e+03	3.083570e+03	2.798065e+02	2.352883e+02	4.354220e+04	4.134084e+04	2.201368e+03	4.152621e+04	2.317180e+01	1.029864e+03	9.930493e+00	1.000000e+00	4.500000e-01	0.000000e+00	4.031100e+24	0.000000e+00	4.031100e+24	6.165789e+08	1.000035e+08	6.335439e+06	5.606619e+03	1.055786e-04	7.235812e-08	1.000000e+06	2.314281e+21	4.556412e+02	3.246059e-02	2.390186e+21	0.000000e+00	4.582594e+23	4.606495e+23	4.305988e+19	0.000000e+00	8.255671e+21	8.298730e+21	3.352525e-02	1.527548e+01	2.228926e+22	0.000000e+00	5.885774e+21	2.817503e+22	9.809502e+20	0.000000e+00	2.590329e+20	1.239983e+21	3.126338e-01	1.424488e+02	6.409443e+20	0.000000e+00	0.000000e+00	6.409443e+20	1.292067e+18	0.000000e+00	0.000000e+00	1.292067e+18	8.990019e-03	4.096222e+00	1.352234e+14	0.000000e+00	3.005401e+12	1.382288e+14	2.168984e+12	0.000000e+00	4.820663e+10	2.217191e+12	1.896672e-09	8.642018e-07	4.566343e+22	0.000000e+00	3.587371e+21	4.925080e+22	1.279033e+21	0.000000e+00	1.004823e+20	1.379515e+21	6.404847e-01	2.918312e+02	2.772891e+20	0.000000e+00	1.049082e+19	2.877799e+20	7.767978e+18	0.000000e+00	2.938898e+17	8.061867e+18	3.889315e-03	1.772132e+00	6.954317e+17	0.000000e+00	1.255999e+22	1.256069e+22	4.457717e+16	0.000000e+00	8.050954e+20	8.051400e+20	9.754270e-06	4.444447e-03	3.330611e+19	0.000000e+00	0.000000e+00	3.330611e+19	2.133789e+18	0.000000e+00	0.000000e+00	2.133789e+18	4.671585e-04	2.128566e-01	6.110760e+18	0.000000e+00	9.238509e+20	9.299616e+20	1.483087e+21	0.000000e+00	7.577419e+21	9.060506e+21	8.161797e+20	0.000000e+00	1.137819e+20	9.299616e+20	7.767978e+18	0.000000e+00	2.938898e+17	8.061867e+18	1.090090e+18	0.000000e+00	8.050954e+20	8.061855e+20	4.120297e-03	7.487028e-03	7.866604e-01	5.605742e+00	1.817109e+00	1.909232e+02	1.360519e+03	1.050698e+02	7.487272e+02	7.126000e+00
3.810267e+03	6.335439e+06	5.972000e+24	1.495979e+11	3.055031e+03	3.055031e+03	2.798065e+02	2.352883e+02	4.134084e+04	3.982473e+04	1.516112e+03	4.001010e+04	2.317180e+01	1.029864e+03	9.930493e+00	1.000000e+00	4.500000e-01	0.000000e+00	4.031100e+24	0.000000e+00	4.031100e+24	6.165789e+08	1.000038e+08	6.335439e+06	5.606619e+03	1.055786e-04	6.971781e-08	1.000000e+06	2.316865e+21	4.561499e+02	3.253700e-02	2.384709e+21	0.000000e+00	4.582724e+23	4.606571e+23	4.296120e+19	0.000000e+00	8.255906e+21	8.298867e+21	3.348977e-02	1.527635e+01	2.258749e+22	0.000000e+00	5.976649e+21	2.856414e+22	9.940755e+20	0.000000e+00	2.630323e+20	1.257108e+21	3.172085e-01	1.446946e+02	6.316736e+20	0.000000e+00	0.000000e+00	6.316736e+20	1.273378e+18	0.000000e+00	0.000000e+00	1.273378e+18	8.870936e-03	4.046477e+00	1.399367e+14	0.000000e+00	3.117475e+12	1.430541e+14	2.244584e+12	0.000000e+00	5.000430e+10	2.294588e+12	1.965207e-09	8.964289e-07	4.529245e+22	0.000000e+00	3.568948e+21	4.886140e+22	1.268642e+21	0.000000e+00	9.996622e+19	1.368608e+21	6.360666e-01	2.901417e+02	2.772640e+20	0.000000e+00	1.051490e+19	2.877789e+20	7.767273e+18	0.000000e+00	2.945645e+17	8.061838e+18	3.893769e-03	1.776142e+00	6.948449e+17	0.000000e+00	1.256020e+22	1.256089e+22	4.453956e+16	0.000000e+00	8.051086e+20	8.051531e+20	9.758085e-06	4.451150e-03	3.280386e+19	0.000000e+00	0.000000e+00	3.280386e+19	2.101612e+18	0.000000e+00	0.000000e+00	2.101612e+18	4.606825e-04	2.101403e-01	6.081027e+18	0.000000e+00	9.238772e+20	9.299582e+20	1.486591e+21	0.000000e+00	7.580241e+21	9.066832e+21	8.153060e+20	0.000000e+00	1.146522e+20	9.299582e+20	7.767273e+18	0.000000e+00	2.945645e+17	8.061838e+18	1.073969e+18	0.000000e+00	8.051086e+20	8.061825e+20	4.090585e-03	7.458583e-03	7.829038e-01	5.662202e+00	1.823354e+00	1.913916e+02	1.384204e+03	1.049668e+02	7.591526e+02	7.232309e+00
4.045237e+03	6.335439e+06	5.972000e+24	1.495979e+11	3.034412e+03	3.034412e+03	2.798065e+02	2.352883e+02	3.982473e+04	3.875546e+04	1.069267e+03	3.894083e+04	2.317180e+01	1.029864e+03	9.930493e+00	1.000000e+00	4.500000e-01	0.000000e+00	4.031100e+24	0.000000e+00	4.031100e+24	6.165789e+08	1.000040e+08	6.335439e+06	5.606619e+03	1.055786e-04	6.785569e-08	1.000000e+06	2.318761e+21	4.565232e+02	3.259321e-02	2.380694e+21	0.000000e+00	4.582818e+23	4.606625e+23	4.288887e+19	0.000000e+00	8.256075e+21	8.298964e+21	3.346376e-02	1.527698e+01	2.280660e+22	0.000000e+00	6.043608e+21	2.885021e+22	1.003718e+21	0.000000e+00	2.659792e+20	1.269698e+21	3.205765e-01	1.463506e+02	6.249869e+20	0.000000e+00	0.000000e+00	6.249869e+20	1.259899e+18	0.000000e+00	0.000000e+00	1.259899e+18	8.785007e-03	4.010559e+00	1.435181e+14	0.000000e+00	3.202785e+12	1.467209e+14	2.302030e+12	0.000000e+00	5.137267e+10	2.353403e+12	2.017334e-09	9.209597e-07	4.501979e+22	0.000000e+00	3.555328e+21	4.857512e+22	1.261004e+21	0.000000e+00	9.958473e+19	1.360589e+21	6.328119e-01	2.888933e+02	2.772455e+20	0.000000e+00	1.053262e+19	2.877781e+20	7.766754e+18	0.000000e+00	2.950608e+17	8.061815e+18	3.897047e-03	1.779092e+00	6.943369e+17	0.000000e+00	1.256035e+22	1.256104e+22	4.450700e+16	0.000000e+00	8.051181e+20	8.051626e+20	9.759812e-06	4.455580e-03	3.243633e+19	0.000000e+00	0.000000e+00	3.243633e+19	2.078066e+18	0.000000e+00	0.000000e+00	2.078066e+18	4.559350e-04	2.081449e-01	6.059453e+18	0.000000e+00	9.238962e+20	9.299556e+20	1.489164e+21	0.000000e+00	7.582316e+21	9.071480e+21	8.146628e+20	0.000000e+00	1.152928e+20	9.299556e+20	7.766754e+18	0.000000e+00	2.950608e+17	8.061815e+18	1.062169e+18	0.000000e+00	8.051181e+20	8.061803e+20	4.069030e-03	7.437989e-03	7.801783e-01	5.704791e+00	1.827951e+00	1.917357e+02	1.402003e+03	1.048910e+02	7.669803e+02	7.312163e+00
